favorite_count,source,text,in_reply_to_screen_name,is_retweet,created_at,retweet_count,id_str
143,Twitter Web Client,Re: Negotiation: View any conflict as an opportunity. Be a diplomat as much as possible.,,False,Wed Apr 03 20:54:49 +0000 2013,192,319553597731905536
17,Twitter Web Client,".@ApprenticeNBC  Season 13, still #1 at 10PM in all key demos despite having to serve as our own lead in from 9-10. 11PM News loves Trump!",,False,Mon Apr 29 19:39:03 +0000 2013,16,328956614696648705
22,Twitter Web Client,"From 10-11 pm, @ApprenticeNBC ranks #1 in 18-49 among ABC,CBS, and NBC. #CelebApprentice",,False,Mon Apr 15 17:06:41 +0000 2013,17,323844842000089088
147,Twitter Web Client,1/5 households is on food stamps http://t.co/oGbefmgzww We must do better. Americans need to have a work ethic.,,False,Tue Apr 30 21:47:13 +0000 2013,371,329351256248291328
18,Twitter Web Client,What do you think @amandatmiller is writing? #CelebApprentice,,False,Mon Apr 01 02:48:54 +0000 2013,17,318555544317198338
7,Twitter for Android,"""@collinsva: @ApprenticeNBC officially #CelebApprentice is back to being my favorite show! Thanks @realDonaldTrump""  Great!",,False,Mon Apr 01 03:50:07 +0000 2013,10,318570949119201280
462,Twitter Web Client,"If your enemies end up liking you it’s because they beat you.  You want their respect, not their friendship.",,False,Mon Apr 22 20:57:02 +0000 2013,896,326439526551658496
172857,Twitter for iPhone,"Russia vows to shoot down any and all missiles fired at Syria. Get ready Russia,  because they will be coming, nice and new and “smart!” You shouldn’t be partners with a Gas Killing Animal who kills his people and enjoys it!",,False,Wed Apr 11 10:57:30 +0000 2018,66968,984022625440747520
2534,Twitter for Android,"""@backupwraith: i firmly believe that @realDonaldTrump is the most superior troll on the whole of twitter. that is all.""A great compliment!",,False,Wed Apr 24 08:05:04 +0000 2013,1865,326970029461614594
214,Twitter Web Client,"""The bend in the road is not the end of the road unless you refuse to take the turn."" – Anonymous",,False,Thu Apr 04 17:10:58 +0000 2013,535,319859650956759040
8,Twitter for Android,"""@jamescoleman07: @realDonaldTrump Thank you for being an inspiration for people like me! YOU define SUCCESS! THANK YOU!""   Very nice-thanks",,False,Wed May 01 02:14:30 +0000 2013,13,329418520364478465
1,Twitter Web Client,@jaypeemoney Los Angeles or Scotland!,jeffreypnowak,False,Mon Apr 22 16:05:06 +0000 2013,0,326366059542228992
4,Twitter for Android,"""@mtomassetti22: @realDonaldTrump so should the makers of this documentary be fired?"" No, but they should state the true facts-no angels!",,False,Wed Apr 24 09:08:54 +0000 2013,10,326986092677066753
1,Twitter for Android,@PierceCorey   Great going!,PierceCorey,False,Sat Apr 20 13:14:27 +0000 2013,0,325598338441412609
9,Twitter for Android,"What apology, didn't they go around beating the crap out of people and robbing them? Why did they all confess? Aren't police convinced?",,False,Sat Apr 27 02:07:26 +0000 2013,18,327967190500384768
18,Twitter for Android,"""@bryanice1: Ending my life. Thanks @realDonaldTrump!  Bryan, don't do it - you have everything to live for!",,False,Wed Apr 10 08:43:34 +0000 2013,40,321906288680394752
36,Twitter for Android,Will be doing Fox and Friends in two minutes!,,False,Mon Apr 15 10:59:44 +0000 2013,30,323752493051965441
15,Twitter for Android,"""@byrne_man: @realDonaldTrump bought a Trump shirt for a wedding I went to last fall, I looked awesome.""  I'll bet you did!",,False,Sat Apr 27 11:38:30 +0000 2013,21,328110903272828928
13,Twitter for Android,"""@TheNewMrsTim: My dad &amp; I are huge #Trump2016 supporters we were disappointed when 2012 didn't happen! @realDonaldTrump""  Thanks!",,False,Mon Apr 01 02:40:58 +0000 2013,14,318553547966918656
257,Twitter Web Client,It’s very sad that the administration isn’t sending anyone to Margaret Thatcher’s funeral. She was a big U.S. supporter.,,False,Tue Apr 16 15:35:16 +0000 2013,594,324184222665408515
22,Twitter for Android,"""@jmc_Johnson: @realDonaldTrump Donald why is tonight's episode only an hour? #dissapointment""  As per plan but NBC increased future to 2hrs",,False,Mon Apr 01 01:46:36 +0000 2013,10,318539863827812352
35738,Twitter for Android,NO MERCY TO TERRORISTS you dumb bastards!,,False,Sun Apr 21 15:47:49 +0000 2013,29026,325999319515791360
2,Twitter for Android,@pokerswayne  Wrong on all counts dopey-you forgot to say taller than me!,kedwardswayne,False,Thu Apr 25 12:38:31 +0000 2013,4,327401231305805824
4,Twitter for Android,"""@therealHamzeh: One of my idols @realDonaldTrump""  A geeat compliment - Thank you!",,False,Sun Apr 07 10:46:33 +0000 2013,6,320850074982838273
34,Twitter for Android,"""@Rockinar: @realDonaldTrump @mtneerjustice Trump does not own the hotel. He just licensed him name out for it."" Wrong, I own the hotel!",,False,Thu Apr 18 12:02:37 +0000 2013,30,324855483938779136
473,Twitter Web Client,"Druggie A-Rod, @MLB’s biggest fraud, is lucky George Steinbrenner is no longer with us.  @Yankees would have voided his contract.",,False,Wed Apr 17 19:57:21 +0000 2013,592,324612565940436994
15,Twitter for Android,"""@PyperProblems: @realDonaldTrump someone needs to fire @DannyZuker !""  He will fire himself-a total loser!",,False,Tue Apr 30 00:11:52 +0000 2013,18,329025271346909184
11,Twitter Web Client,"Via @AP on @washingtonpost: ""Trumps look at building 18-hole golf course on former Kluge estate in rural Virginia"" http://t.co/Bc2KBQcfkZ",,False,Wed May 01 18:24:12 +0000 2013,18,329662553334640640
4,Twitter Web Client,@thejbrain Thanks!,thejbrain,False,Tue Apr 09 18:44:52 +0000 2013,3,321695224105693184
40882,Twitter for iPhone,Congratulations to @bernieandsid on their new @77wabcradio morning radio show in New York City. It was an honor to join you two – good luck! https://t.co/sulTcRp3IC,,False,Fri Apr 06 20:26:53 +0000 2018,8855,982353975595929600
95,Twitter for Android,"""@T_Colello: @realDonaldTrump if you were president Korea wouldn't be messing with us #Trump2016""  100% correct!",,False,Mon Apr 15 00:27:41 +0000 2013,123,323593433035988993
7,Twitter Web Client,.@THEGaryBusey as Project Manager... is Team Power in trouble?? #CelebApprentice,,False,Mon Apr 15 01:09:54 +0000 2013,17,323604057149280256
120,Twitter Web Client,.@Yankees Kevin Youkilis is off to a terrific start. He’s less than half the price and a much better player than a drug free A-Rod.,,False,Wed Apr 10 20:46:24 +0000 2013,310,322088193879064577
110,Twitter for Android,"@VincentYanni   I agree, Modern Family sucks!",VincentYanni,False,Tue Apr 30 00:58:52 +0000 2013,92,329037099737165824
93694,Twitter for iPhone,"The Caravan is largely broken up thanks to the strong immigration laws of Mexico and their willingness to use them so as not to cause a giant scene at our Border. Because of the Trump Administrations actions, Border crossings are at a still UNACCEPTABLE 46 year low. Stop drugs!",,False,Thu Apr 05 11:40:53 +0000 2018,20958,981859214380462081
9,Twitter for Android,"""@willise2n: @realDonaldTrump u r a hero to us in Nigeria/ Africa. Wen r u visiting us nxt? It wld be a dream come true to meet  Really nice",,False,Sun Apr 14 23:31:36 +0000 2013,16,323579319387574272
28,Twitter for Android,Will be doing Fox and Friends at 7 A.M. (in 20 minutes).,,False,Mon Apr 22 10:40:55 +0000 2013,30,326284475359186944
23,Twitter Web Client,Ever see @bluemangroup in performance? They’re fantastic. And so are Penn &amp; Teller. Don’t miss them. #CelebApprentice,,False,Mon Apr 01 02:23:07 +0000 2013,37,318549053325586433
93109,Twitter for iPhone,"Comey drafted the Crooked Hillary exoneration long before he talked to her (lied in Congress to Senator G), then based his decisions on her poll numbers. Disgruntled, he, McCabe, and the others, committed many crimes!",,False,Mon Apr 16 12:25:19 +0000 2018,24640,985856662866202624
0,Twitter Web Client,@camarrone Great!,camarrone,False,Thu Apr 18 18:09:40 +0000 2013,1,324947854038802432
75,Twitter Web Client,Lots of comments—Do you really believe these two brothers operated alone without influence of others?,,False,Fri Apr 19 20:09:27 +0000 2013,220,325340387805904897
251,Twitter Web Client,Margaret Thatcher was the Iron Lady of the West. She promoted freedom &amp; democracy---a great leader &amp; ally of America.,,False,Mon Apr 08 19:46:52 +0000 2013,487,321348436840558592
1,Twitter for Android,"@masotam   Police records, signed confessions and more?",masotam,False,Sat Apr 27 02:43:39 +0000 2013,0,327976306874658816
14,Twitter for Android,"""@Janie_Sears: @realDonaldTrump One day I will shake hands with the man who inspired me to dream (and become) BIG!""  Great going Janie!",,False,Sat Apr 27 03:41:35 +0000 2013,13,327990885616873473
4,Twitter for Android,"""@BearMountainCR: @realDonaldTrump Did you ever think you would have a TV series outside of R.E.?""  Never!",,False,Wed May 01 00:25:22 +0000 2013,3,329391057718636544
6,Twitter Web Client,The Council was shocked by the exuberance of the demonstration in Blackdog. @AlexSalmond @pressjournal,,False,Wed Apr 24 20:14:09 +0000 2013,10,327153510749728768
6,Twitter for Android,"""@JAW44444: @realDonaldTrump best season of @CelebApprentice yet! Great television! :-)""",,False,Fri Apr 05 03:17:37 +0000 2013,14,320012319239335936
7,Twitter for Android,"""@trackdonny: @realDonaldTrump . Thanks for spreading the truth about China and all Donald trump. You rock brother. Donny stjohn Sag. Actor""",,False,Fri Apr 05 13:43:30 +0000 2013,11,320169829959090177
27,Twitter Web Client,.@JerryLawler was terrific. #WWEHOF http://t.co/0pOoh6ixWC,,False,Wed Apr 10 02:09:39 +0000 2013,41,321807157156777984
0,Twitter Web Client,"@blazey53 Great, good luck.",blazey53,False,Fri Apr 05 20:32:16 +0000 2013,1,320272697911287809
64,Twitter Web Client,Did you agree with my decision? #CelebApprentice,,False,Mon Apr 29 02:59:45 +0000 2013,42,328705135339528192
48,Twitter Web Client,"Just as I predicted, Iraq is deteriorating into utter chaos http://t.co/oKSSMU20i6  The war was a waste. China is taking all the oil.",,False,Fri Apr 26 18:04:41 +0000 2013,125,327845703919484928
9,Twitter for Android,"""@DeannaSpillyard: @realdonaldtrump You are a very wise man Mr. T! Love your tweets.""  Thanks.",,False,Wed May 01 00:09:34 +0000 2013,10,329387080683778048
3,Twitter for Android,"""@palemamba713: @realDonaldTrump #CelebrityApprentice is AMAZING. Love it""",,False,Mon Apr 01 09:45:54 +0000 2013,5,318660483207032832
91,Twitter Web Client,The world economy is under deep stress with growth slowing everywhere.  Yet crude is over $87/barrel. Should be $25 at the most.,,False,Tue Apr 16 17:14:52 +0000 2013,314,324209288161677313
17,Twitter Web Client,.@pennjillette has received a star on the Hollywood Walk of Fame— about time! #CelebApprentice,,False,Mon Apr 01 02:32:40 +0000 2013,36,318551457035071489
44,Twitter for Android,"Scotland does not have free press, even when you are just stating the facts-it's crazy!",,False,Wed Apr 24 11:12:27 +0000 2013,92,327017187258814464
196836,Twitter for iPhone,A perfectly executed strike last night. Thank you to France and the United Kingdom for their wisdom and the power of their fine Military. Could not have had a better result. Mission Accomplished!,,False,Sat Apr 14 12:21:00 +0000 2018,43379,985130802668294144
1,Twitter for Android,@AdamScott is a great guy and player!,,False,Sun Apr 14 22:16:18 +0000 2013,4,323560370922999808
208,Twitter Web Client,"“Be up front and direct with people, and they will return the favor.” – Think Like a Billionaire",,False,Fri Apr 12 20:12:42 +0000 2013,488,322804490065571840
11,Twitter for Android,"""@Mr_Asuaiko: one day i'll be rich and powerful like my mentor @realDonaldTrump""  Great!",,False,Fri Apr 05 13:29:11 +0000 2013,14,320166227744014338
1414,Twitter Web Client,"The reality is that no gun bill will ever stop tragedies.  And as we have learned from ObamaCare, Washington only makes things worse!",,False,Thu Apr 18 16:38:28 +0000 2013,1497,324924905453936641
3,Twitter for Android,"""@carolbell04: @realDonaldTrump this season of the appentance is great""   Thanks!",,False,Wed Apr 24 08:13:24 +0000 2013,7,326972128081633280
605,Twitter for Android,"""@ryelki: @realDonaldTrump @SStew3 WE HAVE NO JOBS, NO HOPE AND NO CASH. TEN YEARS AGO WE HAD SOME OR ALL OF THOSE THINGS"" Interesting!",,False,Fri Apr 12 11:43:19 +0000 2013,564,322676298642235393
45,Twitter Web Client,Thanks @WWE--@VinceMcMahon is an amazing guy.,,False,Mon Apr 08 16:47:06 +0000 2013,79,321303195915808768
40,Facebook,I discuss yesterday's tragedy at the Boston Marathon in today's video blog. http://t.co/vu501xhSHc,,False,Tue Apr 16 21:15:31 +0000 2013,58,324269848001662977
12,Twitter for Android,@RebeccaErin_   They were viciously attacking other people in the Park-nice guys?,RebeccaErin_,False,Wed Apr 24 08:47:22 +0000 2013,11,326980674508689408
7,Twitter for Android,"""@Thaddalicious: @realDonaldTrump I love you""   Thanks!",,False,Wed May 01 00:35:10 +0000 2013,14,329393524820819969
87,Twitter Web Client,“Failed show @DannyZuker” I have never heard of you and was told you are a loser-after reading your credits I have no questions about it!,,False,Mon Apr 29 19:32:13 +0000 2013,67,328954894176366594
1,Twitter Web Client,@Brn2ShpFrcd2Wrk  Okay--hi Maria!,Brn2ShpFrcd2Wrk,False,Fri Apr 05 20:16:07 +0000 2013,2,320268633974640640
9,Facebook,Everyone loves @AmandaTMiller- here she is with @Joan_Rivers and me. http://t.co/Uny6w86GS2,,False,Wed Apr 17 21:17:32 +0000 2013,22,324632743826837505
11,Twitter Web Client,Watching @trishstratuscom get inducted from the sold out crowd. #WWEHOF. http://t.co/NvmU0GfFPn,,False,Wed Apr 10 02:46:01 +0000 2013,12,321816307781742592
89880,Twitter for iPhone,"As ridiculous as it sounds, the laws of our country do not easily allow us to send those crossing our Southern Border back where they came from. A whole big wasted procedure must take place. Mexico &amp; Canada have tough immigration laws, whereas ours are an Obama joke. ACT CONGRESS",,False,Tue Apr 03 00:00:58 +0000 2018,24596,980958298445885446
36,Twitter Web Client,Fellow inductee @SammartinoBruno and me. #WWEHOF http://t.co/B3qYZS4Ptc,,False,Wed Apr 10 02:57:53 +0000 2013,45,321819293631258624
57425,Twitter for iPhone,Honored to have Republican Congressional Leadership join me at the @WhiteHouse this evening. Lots to discuss as we continue MAKING AMERICA GREAT AGAIN! https://t.co/b9z5Nfdkcl,,False,Wed Apr 11 22:59:42 +0000 2018,11104,984204373105442816
85487,Twitter for iPhone,"California Governor Jerry Brown is doing the right thing and sending the National Guard to the Border. Thank you Jerry, good move for the safety of our Country!",,False,Thu Apr 12 10:08:49 +0000 2018,14779,984372760230154241
209,Twitter Web Client,These Tsarnaev brothers did not work alone. They had help and assistance from other cell members. Be vigilant and on the lookout.,,False,Fri Apr 19 15:24:17 +0000 2013,674,325268624015233025
97443,Twitter for iPhone,"Much of the bad blood with Russia is caused by the Fake &amp; Corrupt Russia Investigation, headed up by the all Democrat loyalists, or people that worked for Obama. Mueller is most conflicted of all (except Rosenstein who signed FISA &amp; Comey letter). No Collusion, so they go crazy!",,False,Wed Apr 11 13:00:23 +0000 2018,26734,984053549742067712
235,Twitter Web Client,Thinking small when you could think big limits you in all aspects of your life.,,False,Wed Apr 17 20:48:17 +0000 2013,697,324625382554890240
88305,Twitter for iPhone,"When you’re already $500 Billion DOWN, you can’t lose!",,False,Wed Apr 04 13:20:31 +0000 2018,18549,981521901079146499
11,Twitter for Android,"""@jeffpawlik: It's @CelebApprentice night. Can't wait! @realDonaldTrump""  Great Jeff - a full two hours, 9 P.M. on NBC.",,False,Sun Apr 28 23:30:42 +0000 2013,12,328652522292117504
33,Twitter Web Client,".@DannyZuker I'm in front of the camera and behind the camera- just looked at your picture, you'll never be in front of the camera!",,False,Mon Apr 29 20:14:20 +0000 2013,42,328965494159843328
9,Twitter Web Client,".@MELANIATRUMP just finished being on @theviewtv--by any standard, she was great!",,False,Mon Apr 08 16:27:25 +0000 2013,10,321298244300832769
44,Instagram,With fellow inductees in front of the sold out crowd at MSG. #WWEHOF http://t.co/vwomJQMmo4,,False,Wed Apr 10 03:19:22 +0000 2013,62,321824702106591232
481,Twitter Web Client,"It is terrible that neither Obama, Biden nor Kerry attended Lady Thatcher’s funeral. They would all run to Muslim Brotherhood Morsi’s.",,False,Wed Apr 17 19:05:20 +0000 2013,979,324599477199581184
171,Twitter for Android,I'm getting ready to be inducted tonight into the WWE Hall of Fame at Madison Square Garden - a great honor for me and the Trump family!,,False,Sat Apr 06 22:16:54 +0000 2013,310,320661420377264128
195,Twitter for Android,When is South Korea going to start paying us for the massive amounts of money we are spending to protect them from the North?,,False,Sat Apr 06 23:02:18 +0000 2013,391,320672843702607872
28,Twitter for Android,"""@IamTimClancy: @realDonaldTrump....please save our America....a democratic win in 2016 will be the final nail."" True!",,False,Sun Apr 14 22:41:18 +0000 2013,34,323566664136417280
9,Twitter for Android,"""@PatrickBlackbrn: @realDonaldTrump @MattMoran50 He tried last cycle and failed miserably. Never ran yet lead in the pols you moron!",,False,Thu Apr 18 02:30:30 +0000 2013,14,324711507151683584
125187,Twitter for iPhone,"DOJ just issued the McCabe report - which is a total disaster. He LIED! LIED! LIED! McCabe was totally controlled by Comey - McCabe is Comey!! No collusion, all made up by this den of thieves and lowlifes!",,False,Fri Apr 13 19:36:27 +0000 2018,36422,984877999718895616
7,Twitter for Android,"""@tdudz5: @realDonaldTrump @neddust when will people wake up and realize Trump was one of Bush's biggest critics! Blind people!""  TRUE!",,False,Tue Apr 30 02:04:44 +0000 2013,15,329053674661871616
265,Twitter for Android,Didn't the Boston killer even run over his own brother with a car in order to get away?  We are not dealing with an innocent baby here-DEATH,,False,Sun Apr 21 13:56:48 +0000 2013,392,325971381823082496
2085,Twitter for Android,"I played football and baseball, sorry, but said to be the best bball player in N.Y. State-ask coach Ted Dobias-said best he ever coached.",,False,Wed Apr 03 12:51:59 +0000 2013,2244,319432090078830592
1,Twitter for Android,@thefarfar,FarFonseka,False,Wed Apr 10 03:30:57 +0000 2013,2,321827615080058881
144362,Twitter for iPhone,"We are not in a trade war with China, that war was lost many years ago by the foolish, or incompetent, people who represented the U.S. Now we have a Trade Deficit of $500 Billion a year, with Intellectual Property Theft of another $300 Billion. We cannot let this continue!",,False,Wed Apr 04 11:22:03 +0000 2018,37283,981492087328792577
53,Twitter for Android,"""@Shootar401: @realDonaldTrump You need to run for President and get this country back on the right track! Trump 2016""  Thank you!",,False,Mon Apr 22 06:57:41 +0000 2013,52,326228296754933760
100,Twitter for Android,"""@rodmonium91: @realDonaldTrump I've come to the conclusion the only help for America, is TRUMP 2016 for President!""  Probably so!",,False,Fri Apr 12 11:40:47 +0000 2013,108,322675662366326785
15,Twitter for Android,"""@Tsheppe: @realDonaldTrump I have on the sharpest blue Trump tie on today. Going to win!""   Go get 'em!",,False,Wed Apr 24 11:02:47 +0000 2013,14,327014755028041728
29,Twitter for Android,"""@CpacDean: @realDonaldTrump you've raised children that young people can look up too. thats probably your greatest achievement in my mind""",,False,Wed Apr 10 08:56:53 +0000 2013,38,321909640742961152
39,Twitter for Android,"""@Dale26: Mr @realDonaldTrump how come the US doesn't listen 2u whenever u give them advice on how deal with all the problems? They are dumb",,False,Sun Apr 14 00:16:03 +0000 2013,89,323228118838046720
8,Twitter for Android,"""@abethbyr: Im SO ready for an awesome #allstar @CelebApprentice tonight! Bring it @realDonaldTrump @TraceAdkins @lisarinna @THEGaryBusey""",,False,Sun Apr 28 23:27:28 +0000 2013,22,328651709083709441
391,Twitter Web Client,Our gov't is so pathetic that some of the billions being wasted in Afghanistan are ending up with terrorists http://t.co/bso3k1pR7l,,False,Wed Apr 17 18:31:30 +0000 2013,369,324590961827143681
0,Twitter Web Client,@LUSHPILLAI @TrumpLasVegas Thanks.,LUSHPILLAI,False,Wed Apr 17 13:19:46 +0000 2013,3,324512510793371650
32,Twitter Web Client,"North Carolina’s most exclusive club, @Trump_Charlotte’s features @SharkGregNorman designed golf course, which fronts the biggest lake in NC",,False,Tue Apr 23 20:45:13 +0000 2013,46,326798941666562048
24,Twitter for Android,"""@mbb2792: @realDonaldTrump congrats on the hall of fame !!!!! @WWE""  Sorry haters, but  people loved my WWEHOF speech as you saw last night",,False,Wed Apr 10 09:58:47 +0000 2013,19,321925218010546177
23,Twitter for Android,China will extract much from Secretary Kerry and the U:S. in order for them to help us with the North Korea problem-don't let this happen!,,False,Sat Apr 13 23:24:45 +0000 2013,96,323215207126163458
10,Twitter Web Client,With @StephenBaldwin7 earlier today at @ApprenticeNBC press conference in @TrumpTowerNY. http://t.co/MmyF5YNInu,,False,Tue Apr 16 21:08:02 +0000 2013,9,324267967439314944
101,Twitter for Android,"""@theimpregnable: @realDonaldTrump Mr. Trump what keeps you going ?.""  Love of my family, Country and work!",,False,Wed Apr 17 23:30:27 +0000 2013,75,324666194437226496
148,Twitter Web Client,"Look for good ideas outside of your own areas of expertise. Find innovations, approaches, and practices that you could adapt in your field.",,False,Wed Apr 03 20:43:29 +0000 2013,311,319550745164800001
36,Twitter for Android,"""@camastoras: @realDonaldTrump enjoying a great evening at Trump Toronto! http://t.co/njwBB8Lfyq""  That's great, have fun!",,False,Sat Apr 27 02:58:25 +0000 2013,22,327980022868611072
14,Twitter Web Client,"My @foxandfriends interview re: @IvankaTrump's pregnancy, my grandchildren, Obama's 18% tax rate &amp; Obamacare http://t.co/1OcOwVfgmn",,False,Mon Apr 15 17:56:37 +0000 2013,14,323857408722075648
78,Twitter for Android,I just won a big Court decision (N.Y. Post) against some character who claimed I owed him licensing fees on success of my shirts and ties.,,False,Sun Apr 21 13:26:58 +0000 2013,55,325963875382095873
2,Twitter for Android,@RicardoHernanG  Great going Ricardo!,RicardoHernanG,False,Sat Apr 06 01:01:56 +0000 2013,9,320340564845420544
11,Twitter Web Client,The home of the boardroom- @TrumpTowerNY- http://t.co/rHqPoJGRcf #CelebApprentice,,False,Mon Apr 15 02:52:42 +0000 2013,17,323629929809993728
101841,Twitter for iPhone,https://t.co/6VLQYAlcto,,False,Sat Apr 14 01:31:56 +0000 2018,36476,984967457315139586
126,Twitter for Android,"""@wallsburg: @realDonaldTrump Grow a pair Donald. Admit you were wrong to support Obama in 08.""  Moron, I never supported Obama in 08.",,False,Sun Apr 14 12:04:51 +0000 2013,85,323406493401640960
41,Twitter Web Client,".@DannyZuker I hear your filmography is ""stacked"" with failures.",,False,Mon Apr 29 19:33:31 +0000 2013,29,328955223601209344
10,Twitter for Android,"""@koos32: @realDonaldTrump Congrats on all your success! You are a great role model!""   Thanks!",,False,Wed May 01 01:44:06 +0000 2013,14,329410870981562368
8,Twitter for Android,"""@FillingerJoanne: @realDonaldTrump you have the best show ever and you can tell everyone I said so. You my BFF""  Thanks Joanne!",,False,Wed May 01 00:27:23 +0000 2013,10,329391564201787393
223,Twitter Web Client,.@DonaldJTrumpJr  and @EricTrump with @HulkHogan  -- Great shot! http://t.co/nBGYwCNDnz”,,False,Mon Apr 15 16:53:40 +0000 2013,120,323841566315794434
85110,Twitter for iPhone,These big flows of people are all trying to take advantage of DACA. They want in on the act!,,False,Sun Apr 01 14:28:19 +0000 2018,19875,980451798606602241
59,Twitter for Android,"Sorry,  the best and most beautiful ties and shirts made anywhere and at a really reasonable cost. Also, fragrance is amazing. GO TO MACY'S.",,False,Sat Apr 20 13:12:25 +0000 2013,92,325597826824421376
7,Twitter for Android,"""@davidgrieve: @realDonaldTrump what’s with the ridiculously short apprentice episodes? :( @ApprenticeNBC"" Going back to two hours - ratings",,False,Wed Apr 10 10:27:35 +0000 2013,10,321932463574228992
713,Twitter for Android,I have many great people but also an amazing number of haters and losers responding to my tweets-why do these lowlifes follow-nothing to do!,,False,Wed Apr 24 08:34:56 +0000 2013,463,326977545352392704
6,Twitter Web Client,… is now looking to cause irreparable environmental damage with wind turbines. @AlexSalmond,,False,Mon Apr 01 14:54:55 +0000 2013,19,318738249545822209
207,Twitter for Android,Read my tweets you dopes-of course he should get a trial-but fast (not a 12 year disaster).,,False,Sat Apr 20 00:53:38 +0000 2013,216,325411902777860097
92395,Twitter for iPhone,"Congratulations to Patrick Reed on his great and courageous MASTERS win! When Patrick had his amazing win at Doral 5 years ago, people saw his great talent, and a bright future ahead. Now he is the Masters Champion!",,False,Mon Apr 09 00:43:27 +0000 2018,12860,983143317889323008
16,Twitter for Android,"""@ELewie1994: @realDonaldTrump Ever going to return to WWE and have your $$$ fall down from the sky?""  Up to Vince M.",,False,Wed May 01 00:31:25 +0000 2013,24,329392578669711360
0,Twitter for Android,"""@cliftonclive: @realDonaldTrump : I completely agree with Patty. A businessman of your caliber can successfully implement State Policies. T",,False,Sun Apr 14 22:04:33 +0000 2013,5,323557414802690048
62,Twitter Web Client,Upstate New York is suffering with record unemployment. Fracking is the answer. Frack now and Frack fast!,,False,Wed May 01 18:39:04 +0000 2013,156,329666296692211712
21,Twitter Web Client,Do executives at @msnbc know that the business of TV centers on viewers &amp; ratings? @msnbc is #19 on cable http://t.co/lXPVsOpadu Sad.,,False,Wed Apr 24 18:12:13 +0000 2013,52,327122821979443200
20,Instagram,Watch me get inducted into the #WWEHOF tonight at 10PM on USA. I will be posting exclusive behind the… http://t.co/tuB8UVokyw,,False,Tue Apr 09 21:25:16 +0000 2013,30,321735589252710400
139,Twitter for Android,": @realDonaldTrump @HelpUServe When we have people eating out of trash cans in this country, we have no business helping any other country""",,False,Sun Apr 07 12:54:18 +0000 2013,250,320882225648390146
75,Twitter Web Client,Congratulations to Michael Jordan on his marriage over the weekend.,,False,Tue Apr 30 16:32:45 +0000 2013,196,329272117994594304
2,Twitter Web Client,"@DbagsLoveMe I will, thanks!",DbagsLoveMe,False,Thu Apr 25 20:39:51 +0000 2013,2,327522365904916480
4,Twitter for Android,"""@TMPLUSII: @realDonaldTrump Thanks for buying Doral! There is no doubt your vision will create a master piece. Hope to play it one day""",,False,Wed May 01 02:21:03 +0000 2013,8,329420169518645249
36,Twitter for Android,"""@waggles71: Taking the risk of failure to produce #success. #business #life @realDonaldTrump""  Absolutely - that's the way it works!",,False,Sun Apr 07 11:01:55 +0000 2013,50,320853940134608896
0,Twitter for Android,@Core15   Thanks.,Core15,False,Sun Apr 28 23:36:44 +0000 2013,1,328654043247435776
17,Twitter for Android,"""@bdbender1: @realDonaldTrump it is truly disgusting to see the wind farms here in Iowa - destroying our farmland and wildlife.",,False,Tue Apr 30 01:50:15 +0000 2013,38,329050032860962816
7,Twitter for Android,"""@madccat1: @realDonaldTrump love @CelebApprentice . Favorite show of all time...every time!"" Great!",,False,Mon Apr 01 03:41:10 +0000 2013,17,318568697470009344
7,Twitter for Android,"""@FuriousBlaze: @realDonaldTrump @WWE You deserve it can't wait to watch you go in. I'll be there.",,False,Wed Apr 03 09:33:45 +0000 2013,7,319382203744264194
6,Twitter Web Client,"Sunday night at 9 PM EST will be re-run of last week's episode of Celebrity @ApprenticeNBC, followed by new episode at 10 PM.",,False,Fri Apr 05 19:11:07 +0000 2013,12,320252277912895488
9,Twitter for Android,"""@BeaumontAnthony: @realDonaldTrump. Great picture Mr trump would to see u invest in some golf courses in the UK your resorts are the best""",,False,Sat Apr 06 00:58:35 +0000 2013,12,320339720418762752
3,Twitter for Android,"""@garthdahdah: @TrumpGolfLA [THE] top luxury public golf course in the country http://t.co/MYiwkyfiVU” @realDonaldTrump     Thank you!",,False,Thu Apr 18 00:52:01 +0000 2013,7,324686720085929984
16,Twitter for Android,"""@rab4488: @realDonaldTrump @BillMoyers @PBS @JeremiahWright Bill Moyers is a good man---1000 times better then you are""  He is a dummy!",,False,Sun Apr 07 22:35:30 +0000 2013,16,321028486435328001
173,Twitter Web Client,“Go for the jugular so that people watching will not want to mess with you.” – Think Big,,False,Thu Apr 11 17:17:41 +0000 2013,310,322398059554283520
1,Twitter Web Client,@AndreasBoos Very true!,AndreasBoos,False,Fri Apr 26 20:37:47 +0000 2013,1,327884231663566848
74252,Twitter for iPhone,"“President Trump's approval rate among likely U.S. voters hit 50 percent on Monday, which puts him higher than former President Barack Obama's score at the same point into his first term, according to a new poll.” Via: @Anna_Giaritelli @DCExaminer https://t.co/ZzycNoDCQJ",,False,Tue Apr 03 00:34:48 +0000 2018,18961,980966813843509249
23,Twitter for Android,"""@SeanBogatin: Donald 4 president.. Time 4 a real change!! #Gotmyvote @realDonaldTrump""  THANK YOU!",,False,Sat Apr 27 03:10:37 +0000 2013,25,327983091429826561
